POOL_ID	POOL_SIZE	FREE_BUFFERS	DATABASE_PAGES	OLD_DATABASE_PAGES	MODIFIED_DATABASE_PAGES	PENDING_DECOMPRESS	PENDING_READS	PENDING_FLUSH_LRU	PENDING_FLUSH_LIST	PAGES_MADE_YOUNG	PAGES_NOT_MADE_YOUNG	PAGES_MADE_YOUNG_RATE	PAGES_MADE_NOT_YOUNG_RATE	NUMBER_PAGES_READ	NUMBER_PAGES_CREATED	NUMBER_PAGES_WRITTEN	PAGES_READ_RATE	PAGES_CREATE_RATE	PAGES_WRITTEN_RATE	NUMBER_PAGES_GET	HIT_RATE	YOUNG_MAKE_PER_THOUSAND_GETS	NOT_YOUNG_MAKE_PER_THOUSAND_GETS	NUMBER_PAGES_READ_AHEAD	NUMBER_READ_AHEAD_EVICTED	READ_AHEAD_RATE	READ_AHEAD_EVICTED_RATE	LRU_IO_TOTAL	LRU_IO_CURRENT	UNCOMPRESS_TOTAL	UNCOMPRESS_CURRENT
0	1024	0	1021	393	586	0	80	3	0	86931	42625307	14.198580141985802	3521.4478552144787	23590502	26562	4845829	2115.088491150885	1.8998100189981002	470.1529847015299	81370529	717	1	472	0	4728	0	0.7999200079992002	140643	828	0	0
0	1024	108	914	355	495	0	62	2	0	87053	42670478	12.198780121987802	4516.648335166484	23616195	26583	4851413	2569.043095690431	2.0997900209979004	558.3441655834417	81456504	702	1	525	0	4731	0	0.29997000299970006	142769	1546	0	0
0	1024	0	1022	396	781	0	131	100	0	87281	42706744	22.797720227977205	3626.237376262374	23638721	26608	4856498	2252.374762523748	2.4997500249975	508.44915508449157	81537599	723	2	447	0	4738	0	0.6999300069993001	139399	125	0	0
0	1024	0	1019	390	653	0	137	0	0	87349	42743507	6.18125624943187	3341.7871102627037	23661488	26630	4861691	2069.5391328061087	1.9998181983456051	472.04799563676033	81615418	708	0	472	0	4743	0	0.4545041359876375	139170	824	0	0
0	1024	59	962	374	378	0	234	2	0	87445	42783651	9.599040095990402	4013.998600139986	23684924	26657	4867137	2343.3656634336567	2.6997300269973006	544.5455454454554	81694817	705	1	505	0	4746	0	0.29997000299970006	138920	1222	0	0
0	1024	0	1021	396	654	0	122	0	0	87488	42822253	0	195000	23709653	26685	4872298	111000	0	20000	81778075	676	0	570	0	4753	0	0	138377	106	0	0
0	1024	8	1014	394	728	0	146	100	0	87620	42866827	11.99890919007363	4051.813471502591	23734039	26705	4877419	2216.7075720389057	1.81801654395055	465.5031360785383	81863421	715	1	522	0	4756	0	0.2727024815925825	138795	686	0	0
0	1024	0	1022	396	375	0	257	3	0	87692	42903827	7.199280071992801	3699.6300369963005	23755954	26729	4882096	2191.280871912809	2.3997600239976005	467.65323467653235	81936927	702	0	503	0	4761	0	0.4999500049995001	137124	1242	0	0
0	1024	0	1021	394	715	0	169	4	0	87743	42939968	5.099490050994901	3613.7386261373863	23779593	26753	4887244	2363.6636336366364	2.3997600239976005	514.7485251474852	82013561	692	0	471	0	4769	0	0.7999200079992002	137542	3726	0	0
0	1024	181	840	290	625	0	94	60	0	87840	42977479	9.6990300969903	3750.7249275072495	23802276	26770	4892236	2268.073192680732	1.6998300169983003	499.1500849915009	82089537	702	1	493	0	4776	0	0.6999300069993001	137242	145	0	0
0	1024	0	1021	388	777	0	66	0	0	87985	43015369	13.180619943641489	3444.3232433415146	23826338	26792	4897618	2187.2557040269066	1.9998181983456051	489.228251977093	82169805	701	1	472	0	4779	0	0.2727024815925825	136848	1389	0	0
0	1024	167	855	295	655	0	89	54	0	88067	43056809	8.991008991008991	2777.2227772227775	23850004	26810	4902584	1727.2727272727275	0	361.6383616383617	82250630	699	1	484	0	4789	0	0	137211	2102	0	0
0	1024	0	1021	396	654	0	26	0	0	88215	43097566	14.798520147985203	4075.292470752925	23874555	26837	4907803	2454.8545145485455	2.6997300269973006	521.8478152184782	82334469	708	1	486	0	4793	0	0.3999600039996001	139134	37	0	0
0	1024	0	1021	393	744	0	129	0	0	88311	43141911	8.72647941096264	4030.997182074357	23898984	26860	4913104	2220.6163076083994	2.0907190255431325	481.8652849740933	82418098	708	1	530	0	4799	0	0.545404963185165	140584	1077	0	0
0	1024	40	981	376	547	0	32	1	0	88431	43185265	11.998800119988001	4334.966503349665	23922513	26886	4918323	2352.6647335266475	2.5997400259974004	521.8478152184782	82500187	714	1	528	0	4804	0	0.4999500049995001	140518	2370	0	0
0	1024	0	1022	397	885	0	41	14	0	88523	43229149	9.199080091990801	4387.961203879612	23948647	26906	4923399	2613.138686131387	1.9998000199980004	507.5492450754925	82590396	711	1	486	0	4812	0	0.7999200079992002	140392	4052	0	0
0	1024	0	1021	396	786	0	114	100	0	88700	43272174	16.089446413962367	3911.008090173621	23972872	26938	4928556	2202.0725388601036	2.90882647032088	468.7755658576493	82673886	710	2	515	0	4821	0	0.8181074447777476	143016	1148	0	0
0	1024	130	892	349	437	0	27	0	0	88826	43311219	15.992003998001	3087.956021989006	23995456	26966	4933927	1663.6681659170415	1.4992503748125938	463.768115942029	82753010	728	2	506	0	4823	0	0	141387	1204	0	0
0	1024	0	1021	395	724	0	190	1	0	88964	43350338	13.798620137986202	3911.5088491150887	24019833	26998	4939145	2437.456254374563	3.1996800319968006	521.7478252174783	82835978	707	1	471	0	4832	0	0.8999100089991001	141327	2281	0	0
0	1024	0	1022	389	669	0	35	100	0	89046	43391010	8.199180081991802	4066.7933206679336	24042936	27017	4943932	2310.06899310069	1.8998100189981002	478.6521347865214	82915683	711	1	510	0	4832	0	0	140648	320	0	0
0	1024	0	1022	396	659	0	27	0	0	89132	43433116	7.817471138987365	3827.470229979093	24066125	27044	4949005	2107.8992818834654	2.4543223343332428	461.139896373057	82995285	709	1	528	0	4835	0	0.2727024815925825	138763	537	0	0
0	1024	0	1022	396	743	0	27	100	0	89272	43475539	13.998600139986003	4241.875812418758	24090187	27067	4954468	2405.9594040595944	2.2997700229977003	546.2453754624538	83076984	706	1	519	0	4839	0	0.3999600039996001	138672	2361	0	0
0	1024	181	840	329	457	0	76	1	0	89415	43514183	14.298570142985703	3864.013598640136	24113180	27090	4959513	2299.070092990701	2.2997700229977003	504.4495550444956	83153325	699	1	506	0	4845	0	0.5999400059994001	137962	56	0	0
0	1024	0	1022	395	583	0	113	0	0	89575	43554020	12.329223592135955	2890.703098967011	24137569	27115	4964752	1677.7740753082307	1.6661112962345885	431.18960346551154	83238017	727	2	470	0	4853	0	0.33322225924691773	139680	439	0	0
0	1024	0	1021	396	727	0	254	100	0	89640	43588395	6.499350064993501	3437.156284371563	24159666	27143	4969680	2209.479052094791	2.7997200279972003	492.7507249275073	83313281	707	0	456	0	4859	0	0.5999400059994001	137287	1550	0	0
0	1024	126	896	332	712	0	45	100	0	89672	43624963	3.1996800319968006	3656.434356564344	24183127	27169	4974909	2345.865413458654	2.5997400259974004	522.8477152284772	83390348	696	0	474	0	4861	0	0.19998000199980004	138206	2583	0	0
0	1024	0	1022	396	920	0	23	100	0	89719	43672549	4.272338878283793	4325.606763021544	24209260	27197	4980274	2375.511317152986	2.54522316153077	487.682937914735	83478525	704	0	539	0	4864	0	0.2727024815925825	138559	851	0	0
0	1024	0	1021	396	670	0	124	0	0	89821	43717350	10.198980101989802	4479.652034796521	24233490	27226	4985590	2422.7577242275775	2.8997100289971005	531.5468453154684	83562625	712	1	532	0	4870	0	0.5999400059994001	140643	1043	0	0
0	1024	0	1021	396	804	0	68	13	0	89907	43760296	8.599140085991401	4294.170582941706	24258314	27251	4990734	2482.151784821518	2.4997500249975	514.3485651434856	83647181	707	1	507	0	4876	0	0.5999400059994001	140278	2375	0	0
0	1024	0	1022	396	644	0	170	5	0	89980	43805484	4.665111629456848	4082.305898033989	24281947	27276	4996137	2245.5848050649784	1.332889036987671	498.16727757414196	83726433	701	0	544	0	4879	0	0.9996667777407531	143669	7	0	0
0	1024	0	1021	396	703	0	31	0	0	90097	43849299	10.635396782110718	3982.8197436596674	24306197	27293	5001336	2204.345059540042	1.5453140623579675	472.5934005999455	83811410	715	1	515	0	4887	0	0.72720661758022	144161	445	0	0
0	1024	24	997	385	768	0	105	1	0	90176	43892036	7.899210078992101	4273.272672732727	24330763	27318	5006182	2456.3543645635436	2.4997500249975	484.5515448455155	83894080	703	0	516	0	4894	0	0.6999300069993001	143692	625	0	0
0	1024	0	1021	395	711	0	30	0	0	90233	43938827	5.699430056994301	4678.632136786322	24356181	27345	5011353	2541.5458454154586	2.6997300269973006	517.048295170483	83978133	698	0	556	0	4898	0	0.3999600039996001	143187	2587	0	0
0	1024	84	937	325	778	0	62	100	0	90403	43981448	15.453140623579676	3874.28415598582	24380714	27365	5016683	2230.0699936369424	1.81801654395055	484.5014089628216	84063603	713	1	498	0	4904	0	0.545404963185165	143186	245	0	0
0	1024	153	869	317	708	0	64	100	0	90534	44023063	13.098690130986903	4161.08389161084	24404786	27393	5021910	2406.959304069593	2.7997200279972003	522.6477352264774	84145261	706	1	509	0	4906	0	0.19998000199980004	144808	678	0	0
0	1024	0	1020	390	660	0	73	0	0	90619	44063246	5.9988002399520095	3329.5340931813635	24428725	27420	5027484	1933.2133573285341	1.3997200559888021	432.91341731653665	84225153	699	0	519	0	4910	0	0.3999200159968006	141906	203	0	0
0	1024	0	1022	391	718	0	65	100	0	90834	44100341	21.497850214978502	3709.1290870912912	24451954	27446	5032576	2322.6677332266777	2.5997400259974004	509.14908509149086	84304070	706	2	470	0	4916	0	0.5999400059994001	140669	1375	0	0
0	1024	0	1021	396	856	0	56	2	0	90894	44148294	5.9994000599940005	4794.820517948206	24478155	27480	5037937	2619.8380161983805	3.3996600339966005	536.046395360464	84393391	707	0	536	0	4919	0	0.29997000299970006	141819	2595	0	0
0	1024	0	1022	396	812	0	119	100	0	91019	44179198	11.362603399690938	2809.19916371239	24498255	27497	5042813	1827.1066266703028	1.5453140623579675	443.2324334151441	84462505	710	1	447	0	4928	0	0.8181074447777476	137308	165	0	0
0	1024	124	897	345	689	0	62	100	0	91093	44218373	7.399260073992601	3917.108289171083	24520629	27514	5048181	2237.176282371763	1.6998300169983003	536.7463253674633	84543399	724	0	484	0	4929	0	0.09999000099990002	135982	552	0	0
0	1024	199	823	309	586	0	83	100	0	91223	44256369	12.998700129987002	3799.220077992201	24544806	27532	5053415	2417.4582541745826	1.7998200179982002	523.3476652334767	84624024	701	1	471	0	4935	0	0.5999400059994001	137357	1085	0	0
0	1024	87	935	364	583	0	59	2	0	91336	44299118	9.831694717547075	3715.5474087652055	24570676	27549	5058722	2201.4664222629563	1.6663889351774703	437.76037327112147	84708931	692	1	521	0	4941	0	0.4999166805532411	138049	466	0	0
0	1024	0	1022	391	671	0	72	14	0	91401	44340314	6.499350064993501	4119.188081191881	24594619	27564	5063678	2394.060593940606	1.4998500149985001	495.5504449555045	84789812	704	0	509	0	4950	0	0.8999100089991001	137118	1333	0	0
0	1024	0	1021	395	855	0	57	2	0	91551	44381589	14.998500149985002	4127.087291270873	24619568	27589	5068530	2494.6505349465056	2.4997500249975	485.15148485151485	84875457	709	1	481	0	4956	0	0.5999400059994001	140951	3313	0	0
0	1024	164	858	297	582	0	69	100	0	91673	44421328	11.089900918098355	3612.3079720025453	24643615	27616	5074009	2185.892191618944	2.4543223343332428	498.0456322152532	84955118	699	1	498	0	4960	0	0.36360330879011	142689	341	0	0
0	1024	0	1022	394	741	0	53	2	0	91838	44463126	16.498350164983503	4179.382061793821	24667784	27646	5079357	2416.6583341665837	2.9997000299970003	534.7465253474653	85041086	719	1	486	0	4965	0	0.4999500049995001	142224	999	0	0
0	1024	63	959	374	547	0	92	3	0	92006	44507042	16.798320167983203	4391.160883911609	24693010	27670	5084600	2522.347765223478	2.3997600239976005	524.2475752424758	85129235	714	1	498	0	4974	0	0.8999100089991001	143826	1034	0	0
0	1024	0	1021	395	812	0	99	32	0	92133	44557800	5.999142979574346	4354.663619482931	24720645	27700	5090101	2347.378945864876	2.285387801742608	449.79288673046705	85225672	714	0	531	0	4980	0	0.428510212826739	146888	141	0	0
0	1024	166	856	335	483	0	26	100	0	92232	44601530	9.899010098990102	4372.562743725628	24745030	27723	5095642	2438.2561743825618	2.2997700229977003	554.044595540446	85309831	711	1	519	0	4981	0	0.09999000099990002	147965	725	0	0
0	1024	0	1021	395	751	0	24	100	0	92507	44642343	27.497250274972505	4080.8919108089194	24769287	27753	5100747	2425.4574542545747	2.9997000299970003	510.4489551044896	85395781	718	3	474	0	4987	0	0.5999400059994001	147180	1240	0	0
0	1024	0	1021	395	714	0	114	0	0	92597	44690402	8.999100089991002	4805.419458054195	24794622	27770	5106001	2533.246675332467	1.6998300169983003	525.3474652534746	85482066	707	1	556	0	4990	0	0.29997000299970006	148409	2183	0	0
0	1024	0	1022	396	731	0	35	3	0	92681	44732741	7.63566948459231	3848.650122716117	24818877	27796	5111093	2204.7995636760297	2.363421507135715	462.86701208981003	85562936	701	1	523	0	4998	0	0.72720661758022	145067	95	0	0
0	1024	43	978	353	724	0	20	15	0	92781	44779975	9.99900009999	4722.927707229277	24845123	27825	5116122	2624.337566243376	2.8997100289971005	502.8497150284972	85651106	703	1	535	0	5000	0	0.19998000199980004	146970	486	0	0
0	1024	0	1019	395	686	0	167	0	0	92891	44823686	14.426510498500214	4582.202542493929	24868838	27857	5121360	2488.6444793600913	3.570918440222825	562.0625624910726	85733761	714	1	526	0	5003	0	0.285673475217826	143783	1645	0	0
0	1024	13	1007	382	607	0	120	39	0	93005	44869962	11.398860113988603	4627.137286271373	24894993	27887	5126535	2615.238476152385	2.9997000299970003	517.4482551744826	85824526	712	1	509	0	5007	0	0.3999600039996001	145760	2265	0	0
0	1024	0	1019	386	637	0	130	0	0	93166	44905535	14.635033178801928	3233.6151258976456	24917857	27908	5131405	2078.356513044269	1.9089173711480776	442.68702845195895	85903832	712	2	448	0	5009	0	0.181801654395055	143284	906	0	0
0	1024	159	862	317	675	0	83	100	0	93276	44949009	10.998900109989002	4346.965303469653	24942022	27937	5136748	2416.258374162584	2.8997100289971005	534.2465753424658	85988652	716	1	512	0	5019	0	0.9999000099990002	144058	1222	0	0
0	1024	0	1022	389	649	0	99	26	0	93433	44987625	15.698430156984303	3861.213878612139	24965401	27959	5141809	2337.6662333766626	2.1997800219978005	506.04939506049396	86069523	711	1	477	0	5024	0	0.4999500049995001	140824	1510	0	0
0	1024	64	957	372	391	0	246	1	0	93561	45021663	11.63530588128352	3094.0823561494412	24988122	27980	5147046	2065.3576947550223	1.9089173711480776	476.0476320334515	86145457	701	1	448	0	5033	0	0.8181074447777476	139497	85	0	0
0	1024	1	1020	393	647	0	60	3	0	93604	45063715	4.624421947256593	4329.5838020247475	25012765	28013	5152062	2489.5638045244345	3.2495938007749032	502.5621797275341	86229682	709	0	506	0	5035	0	0.1249843769528809	138514	429	0	0
0	1024	0	1021	393	728	0	38	0	0	93721	45111509	11.698830116988303	4778.922107789222	25038008	28041	5157209	2524.0475952404763	2.7997200279972003	514.6485351464854	86317608	713	1	543	0	5038	0	0.29997000299970006	141268	1018	0	0
0	1024	0	1021	396	926	0	38	0	0	93786	45163129	6.499350064993501	5161.483851614838	25065335	28072	5162472	2732.426757324268	3.0996900309969004	526.2473752624738	86411910	711	0	547	0	5041	0	0.29997000299970006	142367	3358	0	0
0	1024	0	1021	395	760	0	100	2	0	93907	45204948	10.999000090900827	3801.3816925734027	25088235	28098	5167592	2081.62894282338	2.363421507135715	465.4122352513408	86491617	713	1	524	0	5043	0	0.181801654395055	144515	88	0	0
0	1024	14	1006	381	772	0	26	1	0	93980	45250093	7.299270072992701	4514.048595140486	25112689	28121	5172761	2445.155484451555	2.2997700229977003	516.8483151684832	86577699	716	0	524	0	5049	0	0.5999400059994001	144266	1040	0	0
0	1024	0	1020	395	855	0	89	1	0	94150	45295175	16.998300169983004	4507.749225077492	25137787	28145	5178001	2509.549045095491	2.3997600239976005	523.947605239476	86665090	713	1	515	0	5053	0	0.3999600039996001	144201	2481	0	0
0	1024	19	1003	380	720	0	182	100	0	94250	45336203	10.123734533183352	4477.815273090864	25160474	28170	5182991	2516.8103987001628	2.7496562929633797	534.9331333583302	86744031	712	1	513	0	5059	0	0.7499062617172854	143471	1864	0	0
0	1024	0	1022	396	883	0	24	0	0	94327	45380307	6.999363694209618	4009.090082719753	25185901	28200	5188253	2311.335333151532	2.7270248159258252	478.3201527133897	86829833	704	0	514	0	5064	0	0.4545041359876375	141230	665	0	0
0	1024	0	1021	396	694	0	53	26	0	94398	45422277	7.099290070992901	4196.580341965803	25209282	28223	5193516	2337.8662133786625	2.2997700229977003	526.2473752624738	86908217	702	0	535	0	5065	0	0.09999000099990002	141954	705	0	0
0	1024	0	1022	396	627	0	35	0	1	94564	45460948	16.5983401659834	3866.7133286671333	25233039	28248	5198788	2375.4624537546247	2.4997500249975	527.1472852714729	86991192	714	2	466	0	5070	0	0.4999500049995001	140342	2254	0	0
0	1024	0	1021	396	923	0	22	100	0	94662	45508262	8.908281065357695	4300.881738023816	25259260	28275	5204039	2383.510589946369	2.4543223343332428	477.3202436142169	87083644	717	1	511	0	5073	0	0.2727024815925825	142441	234	0	0
0	1024	0	1013	393	830	0	74	100	0	94807	45550900	14.498550144985503	4263.373662633737	25284189	28295	5209259	2492.6507349265075	1.9998000199980004	521.947805219478	87168855	708	1	500	0	5076	0	0.29997000299970006	143147	1843	0	0
0	1024	67	955	344	698	0	157	68	0	94882	45588481	8.221308743472948	3847.350294411732	25306923	28312	5214333	2322.5197200311077	1.8886790356627043	524.1639817798023	87244488	703	1	493	0	5084	0	0.8887901344295079	141115	1676	0	0
0	1024	20	1002	389	609	0	108	17	0	94961	45625906	7.899210078992101	3742.125787421258	25329595	28331	5219518	2266.973302669733	1.8998100189981002	518.4481551844816	87322571	710	1	479	0	5090	0	0.5999400059994001	139690	3001	0	0
0	1024	0	1021	391	706	0	49	2	0	95084	45673130	11.180801745295883	4292.700663576039	25355697	28361	5224625	2372.693391509863	2.7270248159258252	464.23052449777293	87413833	714	1	517	0	5098	0	0.72720661758022	143588	455	0	0
0	1024	0	1021	390	711	0	18	0	0	95239	45718843	15.498450154984502	4570.842915708429	25381308	28393	5230050	2560.843915608439	3.1996800319968006	542.4457554244576	87505327	721	1	499	0	5104	0	0.5999400059994001	142063	1820	0	0
0	1024	0	1021	396	776	0	53	2	0	95396	45763206	15.698430156984303	4435.8564143585645	25406471	28415	5235320	2516.0483951604842	2.1997800219978005	526.9473052694731	87591539	709	1	514	0	5107	0	0.29997000299970006	141950	2762	0	0
0	1024	0	1022	389	774	0	22	100	0	95575	45801467	0	109000	25429366	28438	5240479	56000	0	8000	87672318	701	0	582	0	5109	0	0	143791	159	0	0
0	1024	0	1021	396	604	0	93	4	0	95663	45845533	8.799120087991202	4406.159384061594	25453600	28467	5245666	2423.157684231577	2.8997100289971005	518.6481351864813	87755789	710	1	527	0	5113	0	0.3999600039996001	144289	531	0	0
0	1024	192	830	317	581	0	76	97	0	95710	45882253	4.6995300469953	3671.6328367163287	25477268	28499	5250856	2366.5633436656335	3.1996800319968006	518.9481051894811	87833353	695	0	473	0	5120	0	0.6999300069993001	142579	1850	0	0
0	1024	0	1020	385	705	0	83	0	0	95795	45923402	7.726570311789838	3740.478138351059	25501554	28532	5255851	2207.617489319153	2.9997272975184077	454.04963185164985	87915855	706	1	498	0	5131	0	0.9999090991728026	140122	3047	0	0
0	1024	0	1019	388	589	0	129	0	0	95990	45965829	19.498050194980504	4242.275772422758	25527043	28553	5261366	2548.6451354864516	2.0997900209979004	551.4448555144486	88003305	709	2	485	0	5135	0	0.3999600039996001	141314	759	0	0
0	1024	0	1022	396	567	0	75	6	0	96101	46004599	11.098890110988902	3876.6123387661237	25550358	28564	5266542	2331.266873312669	1.0998900109989003	517.5482451754825	88084550	714	1	477	0	5143	0	0.7999200079992002	143097	778	0	0
0	1024	0	1021	396	881	0	24	56	0	96202	46053923	16000	5805000	25577024	28592	5272048	3322000	2000	340000	88179154	718	1	492	0	5145	0	0	143103	3698	0	0
0	1024	4	1017	392	674	0	35	12	0	96270	46097851	6.18125624943187	3993.091537132988	25601058	28612	5277401	2184.710480865376	1.81801654395055	486.5921279883647	88262097	711	0	529	0	5146	0	0.0909008271975275	145121	227	0	0
0	1024	0	1022	395	357	0	56	0	0	96411	46139627	14.098590140985902	4177.182281771823	25624590	28634	5282747	2352.964703529647	2.1997800219978005	534.5465453454655	88342920	709	1	516	0	5152	0	0.5999400059994001	144297	980	0	0
0	1024	0	1022	395	750	0	53	0	0	96521	46179466	10.998900109989002	3983.501649835017	25649574	28660	5288104	2498.150184981502	2.5997400259974004	535.6464353564644	88429965	713	1	457	0	5158	0	0.5999400059994001	143238	2225	0	0
0	1024	216	804	286	600	0	42	1	0	96605	46227806	7.63566948459231	4394.145986728479	25675872	28689	5293327	2390.5099536405783	2.6361239887282975	474.77502045268614	88518220	703	0	547	0	5160	0	0.181801654395055	146732	2539	0	0
0	1024	0	1022	396	823	0	37	100	0	96759	46271619	15.398460153984603	4380.86191380862	25700566	28723	5298739	2469.153084691531	3.3996600339966005	541.1458854114588	88607274	723	1	491	0	5168	0	0.7999200079992002	144509	1758	0	0
0	1024	0	1022	396	764	0	28	69	0	96834	46314247	11.988011988011989	6914.085914085915	25724854	28747	5304070	3997.0029970029973	5.994005994005994	772.2277722277723	88689100	694	0	529	0	5173	0	0	144663	1509	0	0
0	1024	23	999	367	624	0	53	100	0	97089	46354057	23.179710935369513	3618.76193073357	25748521	28768	5309171	2151.3498772838834	1.9089173711480776	463.6851195345878	88772238	716	3	478	0	5175	0	0.181801654395055	145482	1654	0	0
0	1024	0	1022	395	748	0	24	77	0	97261	46395118	17.198280171982802	4105.689431056894	25772447	28790	5314439	2392.360763923608	2.1997800219978005	526.7473252674732	88857918	721	2	479	0	5178	0	0.29997000299970006	142891	23	0	0
0	1024	0	1022	396	745	0	39	81	0	97320	46442826	5.899410058994101	4770.32296770323	25798125	28827	5319903	2567.5432456754324	3.6996300369963007	546.3453654634537	88947667	714	0	531	0	5180	0	0.19998000199980004	143427	879	0	0
0	1024	0	1012	393	772	0	177	0	0	97433	46488954	11.298870112988702	4612.338766123388	25823651	28844	5325179	2552.3447655234477	1.6998300169983003	527.5472452754725	89034630	707	1	530	0	5186	0	0.5999400059994001	144831	2258	0	0
0	1024	35	986	383	524	0	171	1	0	97554	46526724	10.999000090900827	3433.3242432506136	25847042	28869	5330306	2126.261248977366	2.2725206799381876	466.0485410417235	89113798	705	1	477	0	5193	0	0.6363057903826925	142945	66	0	0
0	1024	0	1022	396	503	0	136	3	0	97608	46566984	13.993003498250875	3754.1229385307347	25870223	28897	5335603	2179.9100449775115	1.999000499750125	608.1959020489755	89190540	697	1	521	0	5195	0	0	142101	794	0	0
0	1024	0	1021	396	842	0	114	100	0	97744	46608280	13.598640135986402	4129.187081291871	25894936	28926	5340757	2471.052894710529	2.8997100289971005	515.3484651534847	89275931	711	1	483	0	5198	0	0.29997000299970006	143222	1896	0	0
0	1024	0	1022	396	712	0	162	33	0	97866	46651722	11.089900918098355	3948.91373511499	25920064	28965	5346099	2284.155985819471	3.5451322607035727	485.59221888919194	89363025	712	1	498	0	5203	0	0.4545041359876375	140632	3394	0	0
0	1024	0	1013	393	780	0	92	0	0	97945	46697166	7.899210078992101	4543.945605439456	25944692	28997	5351400	2462.5537446255375	3.1996800319968006	530.04699530047	89448594	713	0	531	0	5205	0	0.19998000199980004	141046	1210	0	0
0	1024	0	1021	396	921	0	3	100	0	98051	46738108	10.598940105989401	4093.7906209379066	25967543	29021	5356613	2284.871512848715	2.3997600239976005	521.2478752124788	89530186	720	1	501	0	5208	0	0.29997000299970006	140553	1801	0	0
0	1024	0	1021	396	823	0	133	101	0	98266	46780806	19.543677847468413	3881.2835196800293	25992265	29048	5361777	2247.250249977275	2.4543223343332428	469.41187164803205	89617196	716	2	490	0	5210	0	0.181801654395055	141644	2570	0	0
0	1024	0	1023	388	795	0	36	0	0	98365	46825930	14.328557147617461	5082.972342552483	26018450	29075	5367281	2693.435521492836	1.9993335554815062	596.1346217927357	89707753	729	1	511	0	5222	0	0.33322225924691773	141885	1155	0	0
0	1024	0	1021	396	799	0	35	2	0	98453	46872317	8.799120087991202	4638.236176382362	26044719	29103	5372494	2626.6373362663735	2.7997200279972003	521.2478752124788	89794811	699	1	532	0	5230	0	0.7999200079992002	145179	2174	0	0
0	1024	108	914	357	569	0	40	100	0	98580	46915667	11.544405054085992	3940.550859012817	26069838	29122	5377853	2283.3378783746934	1.7271157167530224	487.1375329515499	89881237	710	1	501	0	5232	0	0.181801654395055	145995	0	0	0
0	1024	0	1016	395	860	0	91	0	6	98684	46962334	10.398960103989602	4666.233376662334	26096086	29136	5382931	2624.537546245376	1.3998600139986002	507.74922507749227	89970781	707	1	521	0	5237	0	0.4999500049995001	148938	875	0	0
0	1024	0	1021	396	832	0	18	100	0	98856	47002909	17.198280171982802	4057.094290570943	26119746	29167	5387980	2365.7634236576346	3.0996900309969004	504.84951504849516	90052880	712	2	494	0	5243	0	0.5999400059994001	147425	955	0	0
0	1024	186	835	328	508	0	18	8	0	98972	47044139	10.54449595491319	3747.841105354059	26143451	29188	5393078	2154.804108717389	1.9089173711480776	463.4124170529952	90136969	719	1	490	0	5244	0	0.0909008271975275	146488	1771	0	0
0	1024	92	930	363	608	0	28	0	2	99110	47094678	12.246938265433641	3893.7765558610345	26169780	29207	5398197	2239.9400149962507	1.7495626093476628	507.37315671082223	90227850	708	1	508	0	5251	0	1.2496875781054735	145790	67	0	0
0	1024	117	905	314	624	0	98	38	0	99251	47140451	14.098590140985902	4576.842315768424	26195167	29235	5403715	2538.4461553844617	2.7997200279972003	551.7448255174482	90311731	698	1	545	0	5261	0	0.9999000099990002	146314	508	0	0
0	1024	0	1022	396	627	0	212	2	0	99330	47176535	7.899210078992101	3608.0391960803922	26217759	29250	5408792	2258.974102589741	1.4998500149985001	507.6492350764924	90387028	700	1	479	0	5263	0	0.19998000199980004	142929	1983	0	0
0	1024	0	1022	396	634	0	225	21	0	99379	47211740	4.4541405326788475	3200.163621488956	26240827	29274	5414072	2096.9002817925643	2.18161985274066	479.9563676029452	90461799	692	0	470	0	5267	0	0.36360330879011	142750	2189	0	0
0	1024	0	1022	395	553	0	95	0	0	99512	47249639	13.298670132986702	3789.521047895211	26264198	29295	5419371	2336.866313368663	2.0997900209979004	529.8470152984702	90540352	703	1	482	0	5269	0	0.19998000199980004	142243	337	0	0
0	1024	47	975	379	407	0	223	26	0	99603	47285973	9.099090090990902	3633.0366963303672	26287249	29333	5424415	2304.8695130486954	3.7996200379962004	504.34956504349566	90618058	704	1	467	0	5276	0	0.6999300069993001	138774	513	0	0
0	1024	0	1022	396	555	0	57	0	0	99715	47325339	15.246188452886777	4192.951762059485	26310958	29352	5429448	2453.1367158210446	2.499375156210947	549.1127218195451	90698542	712	1	492	0	5282	0	0	136829	1178	0	0
0	1024	0	1022	394	559	0	123	11	0	99885	47368401	15.453140623579676	3914.3714207799294	26336062	29376	5434893	2281.9743659667306	2.18161985274066	494.9550040905373	90786444	715	1	489	0	5287	0	0.4545041359876375	139754	1892	0	0
0	1024	0	1021	394	812	0	45	100	0	99938	47416954	5.2994700529947005	4854.814518548145	26361824	29402	5440034	2575.942405759424	2.5997400259974004	514.048595140486	90874604	708	0	550	0	5289	0	0.19998000199980004	141080	130	0	0
0	1024	96	926	345	640	0	44	34	0	100049	47459252	11.098890110988902	4229.377062293771	26386380	29429	5445331	2455.354464553545	2.6997300269973006	529.6470352964703	90957403	704	1	510	0	5293	0	0.3999600039996001	143226	630	0	0
0	1024	0	1021	396	490	0	150	17	0	100136	47502161	7.908371966184893	3900.4635942187074	26410262	29455	5450936	2170.8935551313516	2.363421507135715	509.49913644214166	91041421	716	1	510	0	5298	0	0.4545041359876375	143888	1347	0	0
