name	subsystem	count	max_count	min_count	avg_count
lock_row_lock_current_waits	lock	2	5	NULL	0.00003902972113264251
lock_row_lock_time	lock	5128075	5128075	NULL	100.07366859863787
lock_row_lock_waits	lock	1465	1465	NULL	0.028589270729660637
buffer_pool_reads	buffer	22070698	22070698	NULL	430.7065940713854
buffer_pool_read_requests	buffer	78194820	78194820	NULL	1525.9610093085885
buffer_pool_write_requests	buffer	12846524	12846524	NULL	250.69812462189958
buffer_pool_wait_free	buffer	618866	618866	NULL	12.077083699236969
buffer_pool_read_ahead	buffer	0	0	NULL	0
buffer_pool_read_ahead_evicted	buffer	4552	4552	NULL	0.08883164529789435
buffer_pages_created	buffer	25619	25619	NULL	0.4999512128485842
buffer_pages_written	buffer	4648095	4648095	NULL	90.70692582401499
buffer_pages_read	buffer	22660945	22660945	NULL	442.2251819760748
buffer_data_reads	buffer	371278942208	371278942208	NULL	7245456.788400367
buffer_data_written	buffer	153253848576	153253848576	NULL	2990727.486212751
os_data_reads	os	22619352	22619352	NULL	441.4135003805398
os_data_writes	os	5270006	5270006	NULL	102.8434322736764
os_data_fsyncs	os	1193042	1193042	NULL	23.282048279765043
os_log_bytes_written	os	944007168	944007168	NULL	18422.168257127803
os_log_fsyncs	os	173601	173601	NULL	3.387799309173936
os_log_pending_fsyncs	os	0	2	0	0
os_log_pending_writes	os	0	1	0	0
log_waits	recovery	0	0	NULL	0
log_write_requests	recovery	2337146	2337146	NULL	45.609078313135456
log_writes	recovery	172472	172472	NULL	3.3657670315945594
adaptive_hash_searches	adaptive_hash_index	84540	84540	NULL	1.6497863122767988
ibuf_merges_insert	change_buffer	713915	713915	NULL	13.931951681205238
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	620155	620155	NULL	12.102238354506957
ibuf_size	change_buffer	262	269	NULL	0.005112893468376169
innodb_activity_count	server	7621868	7621868	NULL	148.73969127490585
innodb_dblwr_writes	server	663906	663906	NULL	12.956033019144078
innodb_dblwr_pages_written	server	4648203	4648203	NULL	90.70903342895615
innodb_rwlock_s_spin_waits	server	2334518	2334518	NULL	45.55779325956716
innodb_rwlock_x_spin_waits	server	86002	86002	NULL	1.6783170384247605
innodb_rwlock_s_spin_rounds	server	107590664	107590664	NULL	2099.6168061979197
innodb_rwlock_x_spin_rounds	server	10034303	10034303	NULL	195.81802392521905
innodb_rwlock_s_os_waits	server	3347820	3347820	NULL	65.33224050114161
innodb_rwlock_x_os_waits	server	315022	315022	NULL	6.147610405323654
dml_reads	dml	7063551	7063551	NULL	137.84421286809905
dml_inserts	dml	827019	827019	NULL	16.139160470698435
dml_deletes	dml	63495	63495	NULL	1.239096071658568
dml_updates	dml	1653294	1653294	NULL	32.26380188513553
lock_row_lock_current_waits	lock	0	5	NULL	0
lock_row_lock_time	lock	5157207	5157207	NULL	100.62253916843892
lock_row_lock_waits	lock	1466	1466	NULL	0.028603203714904494
buffer_pool_reads	buffer	22093459	22093459	NULL	431.06664975708736
buffer_pool_read_requests	buffer	78273837	78273837	NULL	1527.2049831229392
buffer_pool_write_requests	buffer	12859684	12859684	NULL	250.90597623553742
buffer_pool_wait_free	buffer	619650	619650	NULL	12.090023998595203
buffer_pool_read_ahead	buffer	0	0	NULL	0
buffer_pool_read_ahead_evicted	buffer	4553	4553	NULL	0.0888338243615008
buffer_pages_created	buffer	25646	25646	NULL	0.5003804655337248
buffer_pages_written	buffer	4653282	4653282	NULL	90.79043177960314
buffer_pages_read	buffer	22684307	22684307	NULL	442.5947164068445
buffer_data_reads	buffer	371663523840	371663523840	NULL	7251546.716094668
buffer_data_written	buffer	153423009280	153423009280	NULL	2993444.4672506973
os_data_reads	os	22642682	22642682	NULL	441.7825688252395
os_data_writes	os	5275965	5275965	NULL	102.93963280198233
os_data_fsyncs	os	1194526	1194526	NULL	23.306460109652118
os_log_bytes_written	os	944871424	944871424	NULL	18435.436442744816
os_log_fsyncs	os	173802	173802	NULL	3.3910600355101166
os_log_pending_fsyncs	os	0	2	0	0
os_log_pending_writes	os	0	1	0	0
log_waits	recovery	0	0	NULL	0
log_write_requests	recovery	2339090	2339090	NULL	45.638108988742125
log_writes	recovery	172673	172673	NULL	3.3690320566600978
adaptive_hash_searches	adaptive_hash_index	84646	84646	NULL	1.6515325932140557
ibuf_merges_insert	change_buffer	714682	714682	NULL	13.94419838838702
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	620814	620814	NULL	12.112734864300627
ibuf_size	change_buffer	266	269	NULL	0.005189940101067255
innodb_activity_count	server	7629214	7629214	NULL	148.8539987903147
innodb_dblwr_writes	server	664737	664737	NULL	12.969718845726105
innodb_dblwr_pages_written	server	4653291	4653291	NULL	90.79060737908024
innodb_rwlock_s_spin_waits	server	2337267	2337267	NULL	45.6025403391021
innodb_rwlock_x_spin_waits	server	86099	86099	NULL	1.6798821532398103
innodb_rwlock_s_spin_rounds	server	107790996	107790996	NULL	2103.1158371217293
innodb_rwlock_x_spin_rounds	server	10051958	10051958	NULL	196.12428540768346
innodb_rwlock_s_os_waits	server	3354188	3354188	NULL	65.44373987864125
innodb_rwlock_x_os_waits	server	315599	315599	NULL	6.157668819386182
dml_reads	dml	7070586	7070586	NULL	137.95457826858916
dml_inserts	dml	827777	827777	NULL	16.150800928726124
dml_deletes	dml	63575	63575	NULL	1.2404151952080853
dml_updates	dml	1655005	1655005	NULL	32.290890289348916
lock_row_lock_current_waits	lock	0	5	NULL	0
lock_row_lock_time	lock	5164338	5164338	NULL	100.74005149812734
lock_row_lock_waits	lock	1468	1468	NULL	0.028636079900124844
buffer_pool_reads	buffer	22115522	22115522	NULL	431.4045333957553
buffer_pool_read_requests	buffer	78348837	78348837	NULL	1528.3402972846443
buffer_pool_write_requests	buffer	12872142	12872142	NULL	251.09515449438203
buffer_pool_wait_free	buffer	620285	620285	NULL	12.09981663545568
buffer_pool_read_ahead	buffer	0	0	NULL	0
buffer_pool_read_ahead_evicted	buffer	4561	4561	NULL	0.0889708177278402
buffer_pages_created	buffer	25672	25672	NULL	0.5007802746566792
buffer_pages_written	buffer	4658623	4658623	NULL	90.87513654806492
buffer_pages_read	buffer	22707104	22707104	NULL	442.94444444444446
buffer_data_reads	buffer	372036276224	372036276224	NULL	7257261.942571785
buffer_data_written	buffer	153599039488	153599039488	NULL	2996235.9450686644
os_data_reads	os	22665424	22665424	NULL	442.1313982521848
os_data_writes	os	5281993	5281993	NULL	103.03513186641698
os_data_fsyncs	os	1195863	1195863	NULL	23.32753979400749
os_log_bytes_written	os	945805312	945805312	NULL	18449.697877652932
os_log_fsyncs	os	174003	174003	NULL	3.394253277153558
os_log_pending_fsyncs	os	0	2	0	0
os_log_pending_writes	os	0	1	0	0
log_waits	recovery	0	0	NULL	0
log_write_requests	recovery	2341415	2341415	NULL	45.67366963171036
log_writes	recovery	172873	172873	NULL	3.372210518102372
adaptive_hash_searches	adaptive_hash_index	84752	84752	NULL	1.6532459425717854
ibuf_merges_insert	change_buffer	715619	715619	NULL	13.959484238451935
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	621602	621602	NULL	12.125507178526842
ibuf_size	change_buffer	262	269	NULL	0.00511079900124844
innodb_activity_count	server	7636287	7636287	NULL	148.9600304307116
innodb_dblwr_writes	server	665423	665423	NULL	12.98031757178527
innodb_dblwr_pages_written	server	4658632	4658632	NULL	90.87531210986268
innodb_rwlock_s_spin_waits	server	2340097	2340097	NULL	45.64795958177278
innodb_rwlock_x_spin_waits	server	86182	86182	NULL	1.681140761548065
innodb_rwlock_s_spin_rounds	server	107987884	107987884	NULL	2106.5052278402
innodb_rwlock_x_spin_rounds	server	10065031	10065031	NULL	196.33721519975032
innodb_rwlock_s_os_waits	server	3360468	3360468	NULL	65.55220037453184
innodb_rwlock_x_os_waits	server	316015	316015	NULL	6.164462390761548
dml_reads	dml	7077103	7077103	NULL	138.05210284019975
dml_inserts	dml	828515	828515	NULL	16.16173142946317
dml_deletes	dml	63629	63629	NULL	1.2412024032459426
dml_updates	dml	1656470	1656470	NULL	32.31253901373283
lock_row_lock_current_waits	lock	0	5	NULL	0
lock_row_lock_time	lock	5166079	5166079	NULL	100.7543589343527
lock_row_lock_waits	lock	1470	1470	NULL	0.028669501111674534
buffer_pool_reads	buffer	22139605	22139605	NULL	431.7900885439014
buffer_pool_read_requests	buffer	78435985	78435985	NULL	1529.741876974685
buffer_pool_write_requests	buffer	12886153	12886153	NULL	251.31944065218238
buffer_pool_wait_free	buffer	621030	621030	NULL	12.111986581893357
buffer_pool_read_ahead	buffer	0	0	NULL	0
buffer_pool_read_ahead_evicted	buffer	4565	4565	NULL	0.0890314779420369
buffer_pages_created	buffer	25697	25697	NULL	0.5011701837188438
buffer_pages_written	buffer	4663876	4663876	NULL	90.95986269844366
buffer_pages_read	buffer	22731736	22731736	NULL	443.3384561376136
buffer_data_reads	buffer	372439191552	372439191552	NULL	7263704.636891992
buffer_data_written	buffer	153771876864	153771876864	NULL	2999022.4453719235
os_data_reads	os	22690023	22690023	NULL	442.52492491321135
os_data_writes	os	5288034	5288034	NULL	103.13285485821274
os_data_fsyncs	os	1197219	1197219	NULL	23.349436361508758
os_log_bytes_written	os	946801664	946801664	NULL	18465.531536451224
os_log_fsyncs	os	174186	174186	NULL	3.3971603541756057
os_log_pending_fsyncs	os	0	2	0	0
os_log_pending_writes	os	1	1	0	0.000019503061980730975
log_waits	recovery	0	0	NULL	0
log_write_requests	recovery	2343845	2343845	NULL	45.71215430822639
log_writes	recovery	173055	173055	NULL	3.3751023910753988
adaptive_hash_searches	adaptive_hash_index	84814	84814	NULL	1.6541326988337168
ibuf_merges_insert	change_buffer	716297	716297	NULL	13.969984787611654
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	622190	622190	NULL	12.134610133791005
ibuf_size	change_buffer	264	269	NULL	0.005148808362912977
innodb_activity_count	server	7644851	7644851	NULL	149.09800288645317
innodb_dblwr_writes	server	666212	666212	NULL	12.993173928306744
innodb_dblwr_pages_written	server	4663877	4663877	NULL	90.95988220150564
innodb_rwlock_s_spin_waits	server	2343147	2343147	NULL	45.69854117096384
innodb_rwlock_x_spin_waits	server	86287	86287	NULL	1.6828607091313337
innodb_rwlock_s_spin_rounds	server	108168358	108168358	NULL	2109.614190427897
innodb_rwlock_x_spin_rounds	server	10077365	10077365	NULL	196.539474197449
innodb_rwlock_s_os_waits	server	3366178	3366178	NULL	65.65077817217303
innodb_rwlock_x_os_waits	server	316406	316406	NULL	6.170885829075165
dml_reads	dml	7084882	7084882	NULL	138.17689277216522
dml_inserts	dml	829479	829479	NULL	16.17738034871475
dml_deletes	dml	63699	63699	NULL	1.2423255451105824
dml_updates	dml	1658292	1658292	NULL	32.34177165815033
lock_row_lock_current_waits	lock	1	5	NULL	0.00001949925902815693
lock_row_lock_time	lock	5166819	5166819	NULL	100.74914203260276
lock_row_lock_waits	lock	1472	1472	NULL	0.028702909289447
buffer_pool_reads	buffer	22164239	22164239	NULL	432.1862374229779
buffer_pool_read_requests	buffer	78519902	78519902	NULL	1531.0799079634974
buffer_pool_write_requests	buffer	12899981	12899981	NULL	251.54007097730286
buffer_pool_wait_free	buffer	621802	621802	NULL	12.124678262226036
buffer_pool_read_ahead	buffer	0	0	NULL	0
buffer_pool_read_ahead_evicted	buffer	4567	4567	NULL	0.0890531159815927
buffer_pages_created	buffer	25724	25724	NULL	0.5015989392403088
buffer_pages_written	buffer	4669052	4669052	NULL	91.04305436393417
buffer_pages_read	buffer	22756935	22756935	NULL	443.7433702519304
buffer_data_reads	buffer	372852215808	372852215808	NULL	7270341.93526246
buffer_data_written	buffer	153942400000	153942400000	NULL	3001762.7330161454
os_data_reads	os	22715210	22715210	NULL	442.92976366898057
os_data_writes	os	5293927	5293927	NULL	103.22765384915373
os_data_fsyncs	os	1198620	1198620	NULL	23.37220185632946
os_log_bytes_written	os	947739136	947739136	NULL	18480.210903985648
os_log_fsyncs	os	174363	174363	NULL	3.399949301926527
os_log_pending_fsyncs	os	0	2	0	0
os_log_pending_writes	os	0	1	0	0
log_waits	recovery	0	0	NULL	0
log_write_requests	recovery	2346084	2346084	NULL	45.74689961781452
log_writes	recovery	173232	173232	NULL	3.3778956399656814
adaptive_hash_searches	adaptive_hash_index	84891	84891	NULL	1.6553115981592699
ibuf_merges_insert	change_buffer	716985	716985	NULL	13.980676234303097
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	622782	622782	NULL	12.14378753607363
ibuf_size	change_buffer	265	269	NULL	0.005167303642461586
innodb_activity_count	server	7652828	7652828	NULL	149.22447546993214
innodb_dblwr_writes	server	667031	667031	NULL	13.006610248810546
innodb_dblwr_pages_written	server	4669052	4669052	NULL	91.04305436393417
innodb_rwlock_s_spin_waits	server	2346159	2346159	NULL	45.74836206224163
innodb_rwlock_x_spin_waits	server	86414	86414	NULL	1.685008969659153
innodb_rwlock_s_spin_rounds	server	108375083	108375083	NULL	2113.2338156150067
innodb_rwlock_x_spin_rounds	server	10094095	10094095	NULL	196.8273730598237
innodb_rwlock_s_os_waits	server	3372774	3372774	NULL	65.76659386943297
innodb_rwlock_x_os_waits	server	316948	316948	NULL	6.180251150456282
dml_reads	dml	7092333	7092333	NULL	138.2952382809453
dml_inserts	dml	830377	830377	NULL	16.191736214023866
dml_deletes	dml	63758	63758	NULL	1.2432337571172296
dml_updates	dml	1660032	1660032	NULL	32.3693939630294
lock_row_lock_current_waits	lock	1	5	NULL	0.000019495077492933036
lock_row_lock_time	lock	5175665	5175665	NULL	100.89999025246125
lock_row_lock_waits	lock	1478	1478	NULL	0.028813724534555024
buffer_pool_reads	buffer	22188146	22188146	NULL	432.55962569451214
buffer_pool_read_requests	buffer	78603646	78603646	NULL	1532.3841699970758
buffer_pool_write_requests	buffer	12913945	12913945	NULL	251.7583585144751
buffer_pool_wait_free	buffer	622466	622466	NULL	12.135022906716054
buffer_pool_read_ahead	buffer	0	0	NULL	0
buffer_pool_read_ahead_evicted	buffer	4572	4572	NULL	0.08913149429768984
buffer_pages_created	buffer	25746	25746	NULL	0.5019202651330539
buffer_pages_written	buffer	4674645	4674645	NULL	91.13256652695195
buffer_pages_read	buffer	22781501	22781501	NULL	444.1271274003314
buffer_data_reads	buffer	373254279168	373254279168	NULL	7276621.09694902
buffer_data_written	buffer	154126948864	154126948864	NULL	3004716.811853007
os_data_reads	os	22739702	22739702	NULL	443.3122526562043
os_data_writes	os	5300072	5300072	NULL	103.32531435812457
os_data_fsyncs	os	1199926	1199926	NULL	23.392650355785165
os_log_bytes_written	os	948770816	948770816	NULL	18496.36058095331
os_log_fsyncs	os	174541	174541	NULL	3.402690320694025
os_log_pending_fsyncs	os	1	2	0	0.000019495077492933036
os_log_pending_writes	os	0	1	0	0
log_waits	recovery	0	0	NULL	0
log_write_requests	recovery	2348696	2348696	NULL	45.78801052734185
log_writes	recovery	173410	173410	NULL	3.3806413880495176
adaptive_hash_searches	adaptive_hash_index	84960	84960	NULL	1.6563017837995906
ibuf_merges_insert	change_buffer	717811	717811	NULL	13.993781070279754
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	623497	623497	NULL	12.155122331611269
ibuf_size	change_buffer	265	269	NULL	0.0051661955356272545
innodb_activity_count	server	7660594	7660594	NULL	149.34387367189785
innodb_dblwr_writes	server	667759	667759	NULL	13.018013451603471
innodb_dblwr_pages_written	server	4674654	4674654	NULL	91.13274198264938
innodb_rwlock_s_spin_waits	server	2349126	2349126	NULL	45.79639341066381
innodb_rwlock_x_spin_waits	server	86546	86546	NULL	1.6872209767033823
innodb_rwlock_s_spin_rounds	server	108588936	108588936	NULL	2116.9497221951456
innodb_rwlock_x_spin_rounds	server	10111746	10111746	NULL	197.12927185885565
innodb_rwlock_s_os_waits	server	3379583	3379583	NULL	65.8852324787991
innodb_rwlock_x_os_waits	server	317512	317512	NULL	6.1899210449361535
dml_reads	dml	7099732	7099732	NULL	138.40982551905643
dml_inserts	dml	831149	831149	NULL	16.203314163173797
dml_deletes	dml	63840	63840	NULL	1.244565747148845
dml_updates	dml	1661779	1661779	NULL	32.39651038112876
lock_row_lock_current_waits	lock	1	5	NULL	0.00001949127765325017
lock_row_lock_time	lock	5192330	5192330	NULL	101.20514569730045
lock_row_lock_waits	lock	1480	1480	NULL	0.028847090926810252
buffer_pool_reads	buffer	22212010	22212010	NULL	432.9404541467693
buffer_pool_read_requests	buffer	78685298	78685298	NULL	1533.6769905467304
buffer_pool_write_requests	buffer	12927120	12927120	NULL	251.96608517688335
buffer_pool_wait_free	buffer	623236	623236	NULL	12.147665919501023
buffer_pool_read_ahead	buffer	0	0	NULL	0
buffer_pool_read_ahead_evicted	buffer	4574	4574	NULL	0.08915310398596628
buffer_pages_created	buffer	25771	25771	NULL	0.5023097164019101
buffer_pages_written	buffer	4679757	4679757	NULL	91.21444303674106
buffer_pages_read	buffer	22805967	22805967	NULL	444.5174349478608
buffer_data_reads	buffer	373655031808	373655031808	NULL	7283013.971503752
buffer_data_written	buffer	154295148032	154295148032	NULL	3007409.570841049
os_data_reads	os	22764107	22764107	NULL	443.7015300652958
os_data_writes	os	5305993	5305993	NULL	103.42058278920183
os_data_fsyncs	os	1201334	1201334	NULL	23.41553454828964
os_log_bytes_written	os	949705216	949705216	NULL	18510.968053795925
os_log_fsyncs	os	174714	174714	NULL	3.40539908390995
os_log_pending_fsyncs	os	0	2	0	0
os_log_pending_writes	os	0	1	0	0
log_waits	recovery	0	0	NULL	0
log_write_requests	recovery	2350980	2350980	NULL	45.82360393723808
log_writes	recovery	173582	173582	NULL	3.383334957606471
adaptive_hash_searches	adaptive_hash_index	85057	85057	NULL	1.6578696033524998
ibuf_merges_insert	change_buffer	718515	718515	NULL	14.004775363025047
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	624132	624132	NULL	12.165130104278335
ibuf_size	change_buffer	263	269	NULL	0.005126206022804795
innodb_activity_count	server	7668724	7668724	NULL	149.47322873014326
innodb_dblwr_writes	server	668572	668572	NULL	13.031322483188774
innodb_dblwr_pages_written	server	4679757	4679757	NULL	91.21444303674106
innodb_rwlock_s_spin_waits	server	2352077	2352077	NULL	45.8449858688237
innodb_rwlock_x_spin_waits	server	86647	86647	NULL	1.6888607348211675
innodb_rwlock_s_spin_rounds	server	108754780	108754780	NULL	2119.7696130981385
innodb_rwlock_x_spin_rounds	server	10123673	10123673	NULL	197.3233213137121
innodb_rwlock_s_os_waits	server	3384870	3384870	NULL	65.97544099015691
innodb_rwlock_x_os_waits	server	317896	317896	NULL	6.196199200857616
dml_reads	dml	7106731	7106731	NULL	138.51926712796023
dml_inserts	dml	832056	832056	NULL	16.217834519052722
dml_deletes	dml	63901	63901	NULL	1.2455121333203392
dml_updates	dml	1663481	1663481	NULL	32.423370041906246
lock_row_lock_current_waits	lock	0	5	NULL	0
lock_row_lock_time	lock	5208475	5208475	NULL	101.50004871869824
lock_row_lock_waits	lock	1484	1484	NULL	0.028919419273117024
buffer_pool_reads	buffer	22237367	22237367	NULL	433.3502289778817
buffer_pool_read_requests	buffer	78772677	78772677	NULL	1535.080912014031
buffer_pool_write_requests	buffer	12941409	12941409	NULL	252.19543992984507
buffer_pool_wait_free	buffer	623870	623870	NULL	12.157653707492935
buffer_pool_read_ahead	buffer	0	0	NULL	0
buffer_pool_read_ahead_evicted	buffer	4577	4577	NULL	0.08919419273117023
buffer_pages_created	buffer	25789	25789	NULL	0.5025626035272337
buffer_pages_written	buffer	4685032	4685032	NULL	91.2994640943194
buffer_pages_read	buffer	22831978	22831978	NULL	444.9376985286953
buffer_data_reads	buffer	374082228224	374082228224	NULL	7289919.676975544
buffer_data_written	buffer	154470743040	154470743040	NULL	3010245.4066062556
os_data_reads	os	22790098	22790098	NULL	444.1215628958394
os_data_writes	os	5311804	5311804	NULL	103.51367046672513
os_data_fsyncs	os	1202636	1202636	NULL	23.43634414888434
os_log_bytes_written	os	950614016	950614016	NULL	18525.070953912113
os_log_fsyncs	os	174880	174880	NULL	3.407970379031472
os_log_pending_fsyncs	os	0	2	0	0
os_log_pending_writes	os	0	1	0	0
log_waits	recovery	0	0	NULL	0
log_write_requests	recovery	2353119	2353119	NULL	45.85635779011985
log_writes	recovery	173748	173748	NULL	3.385910552470038
adaptive_hash_searches	adaptive_hash_index	85114	85114	NULL	1.6586573126766053
ibuf_merges_insert	change_buffer	719337	719337	NULL	14.01806489330605
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	624833	624833	NULL	12.176420150053591
ibuf_size	change_buffer	263	269	NULL	0.005125207054467505
innodb_activity_count	server	7676790	7676790	NULL	149.60128617363344
innodb_dblwr_writes	server	669268	669268	NULL	13.042346292507064
innodb_dblwr_pages_written	server	4685140	4685140	NULL	91.3015687420832
innodb_rwlock_s_spin_waits	server	2355137	2355137	NULL	45.89568352333626
innodb_rwlock_x_spin_waits	server	86784	86784	NULL	1.6912014030985092
innodb_rwlock_s_spin_rounds	server	108939442	108939442	NULL	2122.955120335185
innodb_rwlock_x_spin_rounds	server	10138444	10138444	NULL	197.57271752898762
innodb_rwlock_s_os_waits	server	3390716	3390716	NULL	66.07650784371042
innodb_rwlock_x_os_waits	server	318365	318365	NULL	6.204131345610445
dml_reads	dml	7114555	7114555	NULL	138.6447432524603
dml_inserts	dml	832971	832971	NULL	16.232505115463315
dml_deletes	dml	63962	63962	NULL	1.2464581506382149
dml_updates	dml	1665238	1665238	NULL	32.45129104550326
lock_row_lock_current_waits	lock	0	5	NULL	0
lock_row_lock_time	lock	5211837	5211837	NULL	101.54379846471574
lock_row_lock_waits	lock	1486	1486	NULL	0.028952187974905504
buffer_pool_reads	buffer	22261702	22261702	NULL	433.7314811206796
buffer_pool_read_requests	buffer	78857042	78857042	NULL	1536.3956279468496
buffer_pool_write_requests	buffer	12954835	12954835	NULL	252.40297315200874
buffer_pool_wait_free	buffer	624704	624704	NULL	12.171297198301056
buffer_pool_read_ahead	buffer	0	0	NULL	0
buffer_pool_read_ahead_evicted	buffer	4579	4579	NULL	0.08921404356466509
buffer_pages_created	buffer	25811	25811	NULL	0.5028835288158049
buffer_pages_written	buffer	4690174	4690174	NULL	91.38008027120758
buffer_pages_read	buffer	22856803	22856803	NULL	445.3260141059112
buffer_data_reads	buffer	374487863296	374487863296	NULL	7296260.439075712
buffer_data_written	buffer	154640140288	154640140288	NULL	3012900.679733468
os_data_reads	os	22814873	22814873	NULL	444.5090792191092
os_data_writes	os	5317855	5317855	NULL	103.60937926197249
os_data_fsyncs	os	1204089	1204089	NULL	23.459630596578734
os_log_bytes_written	os	951534592	951534592	NULL	18539.036589642677
os_log_fsyncs	os	175083	175083	NULL	3.4111951057943344
os_log_pending_fsyncs	os	0	2	0	0
os_log_pending_writes	os	0	1	0	0
log_waits	recovery	0	0	NULL	0
log_write_requests	recovery	2355241	2355241	NULL	45.887873592331374
log_writes	recovery	173952	173952	NULL	3.3891594903167985
adaptive_hash_searches	adaptive_hash_index	85209	85209	NULL	1.6601527490940264
ibuf_merges_insert	change_buffer	719945	719945	NULL	14.026906441179909
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	625361	625361	NULL	12.184097728246892
ibuf_size	change_buffer	263	269	NULL	0.005124108638896466
innodb_activity_count	server	7685147	7685147	NULL	149.73204613646107
innodb_dblwr_writes	server	670150	670150	NULL	13.05673537778124
innodb_dblwr_pages_written	server	4690282	4690282	NULL	91.382184467911
innodb_rwlock_s_spin_waits	server	2358109	2358109	NULL	45.943751704788994
innodb_rwlock_x_spin_waits	server	86929	86929	NULL	1.693664029926353
innodb_rwlock_s_spin_rounds	server	109116848	109116848	NULL	2125.9565912013404
innodb_rwlock_x_spin_rounds	server	10153410	10153410	NULL	197.82196157892685
innodb_rwlock_s_os_waits	server	3396363	3396363	NULL	66.17236877995558
innodb_rwlock_x_os_waits	server	318840	318840	NULL	6.212056267778514
dml_reads	dml	7122088	7122088	NULL	138.76179713985115
dml_inserts	dml	833832	833832	NULL	16.245801348244555
dml_deletes	dml	64050	64050	NULL	1.2479055449479797
dml_updates	dml	1667063	1667063	NULL	32.479893231500604
lock_row_lock_current_waits	lock	2	5	NULL	0.000038959015116097865
lock_row_lock_time	lock	5211837	5211837	NULL	101.52401823281907
lock_row_lock_waits	lock	1488	1488	NULL	0.028985507246376812
buffer_pool_reads	buffer	22287571	22287571	NULL	434.1509077450522
buffer_pool_read_requests	buffer	78946064	78946064	NULL	1537.8304503662148
buffer_pool_write_requests	buffer	12968972	12968972	NULL	252.62918809412497
buffer_pool_wait_free	buffer	625480	625480	NULL	12.184042387408446
buffer_pool_read_ahead	buffer	0	0	NULL	0
buffer_pool_read_ahead_evicted	buffer	4582	4582	NULL	0.08925510363098021
buffer_pages_created	buffer	25841	25841	NULL	0.5033699548075424
buffer_pages_written	buffer	4695264	4695264	NULL	91.46143057503507
buffer_pages_read	buffer	22883171	22883171	NULL	445.75290244662614
buffer_data_reads	buffer	374921105408	374921105408	NULL	7303278.506467196
buffer_data_written	buffer	154806300160	154806300160	NULL	3015550.4940003115
os_data_reads	os	22841220	22841220	NULL	444.93571762505843
os_data_writes	os	5323794	5323794	NULL	103.70488546049556
os_data_fsyncs	os	1205482	1205482	NULL	23.482195730091945
os_log_bytes_written	os	952592384	952592384	NULL	18556.03054386785
os_log_fsyncs	os	175284	175284	NULL	3.414446002805049
os_log_pending_fsyncs	os	1	2	0	0.000019479507558048932
os_log_pending_writes	os	0	1	0	0
